run	sample	median_log2_before	dataset
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..128C	15.7421888034878	spikein1_ms2
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..129N	15.6900354899649	spikein1_ms2
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..129C	15.749348625142	spikein1_ms2
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..130N	15.7347218312964	spikein1_ms2
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..130C	15.7144000270492	spikein1_ms2
Mixture1_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture1_03.raw_Abundance..131	15.7732423421632	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..126	15.0985619319706	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..127N	15.0984109202156	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..127C	15.0815888725961	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..128N	15.1398963410562	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..128C	15.120513553675	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..129N	15.1392286190798	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..129C	15.1560186497969	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..130N	15.1744800741558	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..130C	15.1509378210494	spikein1_ms2
Mixture2_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_01.raw_Abundance..131	15.1470258363852	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..126	15.257127199097	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..127N	15.2541519520848	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..127C	15.2365934474262	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..128N	15.2995544688731	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..128C	15.2812045586721	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..129N	15.2966149916989	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..129C	15.3130128213292	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..130N	15.3303607986533	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..130C	15.3111390411266	spikein1_ms2
Mixture2_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_02.raw_Abundance..131	15.3137666894755	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..126	15.7977843425846	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..127N	15.8062470344192	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..127C	15.785981834352	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..128N	15.8427173240945	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..128C	15.8270595772978	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..129N	15.8403326921171	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..129C	15.8616915396581	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..130N	15.8698048846979	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..130C	15.8487142769866	spikein1_ms2
Mixture2_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture2_03.raw_Abundance..131	15.8621464725321	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..126	15.2531042282879	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..127N	15.2521659651709	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..127C	15.2848415138634	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..128N	15.3051647414099	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..128C	15.3061932970987	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..129N	15.3053200974505	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..129C	15.3090035935364	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..130N	15.2922212751621	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..130C	15.3418043619425	spikein1_ms2
Mixture3_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_01.raw_Abundance..131	15.3265725969356	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..126	15.763784929192	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..127N	15.7509628458421	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..127C	15.7972288808141	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..128N	15.8121690977844	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..128C	15.8236967663252	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..129N	15.8137922547323	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..129C	15.8138443428803	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..130N	15.8010794399954	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..130C	15.8478137695883	spikein1_ms2
Mixture3_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_02.raw_Abundance..131	15.8305034694811	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..126	15.2266670236432	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..127N	15.2369152394971	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..127C	15.2734965871375	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..128N	15.2846128380766	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..128C	15.2832844383711	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..129N	15.279700378341	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..129C	15.2963414192247	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..130N	15.2720798493184	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..130C	15.3201601820588	spikein1_ms2
Mixture3_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture3_03.raw_Abundance..131	15.3002012564775	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..126	15.6285639451207	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..127N	15.6387354129624	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..127C	15.4813127244614	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..128N	15.6752971003695	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..128C	15.6659542301267	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..129N	15.6725712816204	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..129C	15.7055645986406	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..130N	15.6807227095037	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..130C	15.6168900919218	spikein1_ms2
Mixture4_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_01.raw_Abundance..131	15.6634908918586	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..126	15.1643442342484	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..127N	15.1742381336567	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..127C	15.0212228469498	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..128N	15.2089239615499	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..128C	15.1975782382721	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..129N	15.1945173324698	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..129C	15.2338252461643	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..130N	15.2056287403028	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..130C	15.1540991933478	spikein1_ms2
Mixture4_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_02.raw_Abundance..131	15.194788160204	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..126	15.2525157607878	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..127N	15.2610984655056	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..127C	15.1066714355296	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..128N	15.3069359162029	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..128C	15.2878918608264	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..129N	15.295693594388	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..129C	15.3319648898485	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..130N	15.3021988131702	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..130C	15.2494110612122	spikein1_ms2
Mixture4_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture4_03.raw_Abundance..131	15.2853362832719	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..126	15.2619913533114	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..127N	15.2541059155636	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..127C	15.2900369725155	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..128N	15.3045066512043	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..128C	15.3010104903793	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..129N	15.2971860789442	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..129C	15.3488429471035	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..130N	15.3117051349636	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..130C	15.307799153559	spikein1_ms2
Mixture5_01	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_01.raw_Abundance..131	15.3064461650098	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..126	15.6221812192864	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..127N	15.6053629294388	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..127C	15.6534414114083	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..128N	15.6680167702707	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..128C	15.6505631630918	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..129N	15.6591964775906	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..129C	15.6983747442107	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..130N	15.6657658499899	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..130C	15.6695765997179	spikein1_ms2
Mixture5_02	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_02.raw_Abundance..131	15.6717607134035	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..126	15.6228733496039	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..127N	15.6033460268326	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..127C	15.6626404261925	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..128N	15.6610490134017	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..128C	15.6609513686298	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..129N	15.6542369702805	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..129C	15.7038582653806	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..130N	15.6649367334548	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..130C	15.6645603134162	spikein1_ms2
Mixture5_03	161122_SILAC_HeLa_UPS1_TMT10_Mixture5_03.raw_Abundance..131	15.6641037592225	spikein1_ms2
